plan_time,runway,airline,destination,REG,peak,gate,cat,distance,meantime_taxi_number,mean_taxi_time,land_takeoff_number,time
2016/1/9 7:20,34,39,161,2330,2,136,8,34136,37,14.59958106,6,20.7
2016/1/9 7:20,34,70,74,3357,2,33,25,3433,26,14.43773842,12,15.8
2016/1/9 7:20,34,39,240,2205,2,161,8,34161,19,14.19495366,17,10.5
2016/1/9 7:20,35,26,165,2101,2,123,7,35123,15,14.37213429,5,8.4
2016/1/9 7:25,35,39,184,2268,2,151,8,35151,30,15.20670827,13,15.8
2016/1/9 7:25,34,46,202,2399,2,221,8,34221,20,14.38297769,7,11.3
2016/1/9 7:25,34,46,240,2325,2,233,8,34233,18,14.18957346,5,9.7
2016/1/9 7:30,35,39,4,888,1,180,48,35180,56,15.6689496,13,25.5
2016/1/9 7:30,35,98,3,4120,1,176,37,35176,39,15.38906803,16,20.5
2016/1/9 7:30,34,39,233,964,1,185,7,34185,28,15.38906803,10,15.6
2016/1/9 7:30,34,12,60,3603,1,229,24,34229,23,16.05856178,26,12.5
2016/1/9 7:35,34,34,74,2270,1,190,8,34190,27,16.06504195,12,14.8
2016/1/9 7:35,35,46,171,2675,2,231,9,35231,24,14.77510271,11,12.3
2016/1/9 7:35,34,34,235,799,2,215,8,34215,19,15.20670827,9,9.6
2016/1/9 7:40,35,22,176,2445,1,121,8,35121,56,16.06504195,21,25.6
2016/1/9 7:40,34,26,242,459,2,29,8,3429,26,15.06480602,7,12.6
2016/1/9 7:40,35,34,158,2402,1,86,8,3586,19,15.87918822,11,8.4
2016/1/9 7:45,35,22,224,709,1,211,9,35211,51,15.64816794,10,22.1
2016/1/9 7:45,34,38,237,603,1,46,25,3446,43,15.7391491,16,20.4
2016/1/9 7:45,34,46,155,563,1,232,8,34232,24,16.06504195,22,13.1
2016/1/9 7:50,35,115,219,873,0,181,25,35181,46,15.80850631,15,23.4
2016/1/9 7:50,35,46,216,739,1,212,9,35212,41,15.69936983,17,18
2016/1/9 7:50,34,26,233,1031,0,35,40,3435,36,15.81734652,10,16
2016/1/9 7:50,34,46,235,2791,1,227,9,34227,33,15.99258024,23,15.3
2016/1/9 7:50,35,38,221,850,1,114,25,35114,26,15.69936983,14,12.7
2016/1/9 7:55,34,38,235,2264,1,38,25,3438,38,16.04584551,16,19.6
2016/1/9 8:00,35,46,165,2243,0,165,8,35165,40,15.80857488,18,18.1
2016/1/9 8:00,34,36,100,2990,0,194,12,34194,32,16.20182665,16,17.1
2016/1/9 8:00,35,115,152,1203,0,173,21,35173,30,16.33493202,14,15.4
2016/1/9 8:00,35,46,172,2018,1,167,8,35167,39,15.6351434,18,15.4
2016/1/9 8:00,34,34,102,481,1,205,8,34205,39,15.66351964,13,15.3
2016/1/9 8:05,35,39,224,1985,0,210,8,35210,52,15.81725,26,25.9
2016/1/9 8:05,34,26,240,2218,1,16,8,3416,48,15.6400607,21,21.1
2016/1/9 8:05,35,46,175,2204,1,160,8,35160,30,15.64359768,11,13.9
2016/1/9 8:05,34,39,76,2767,1,168,8,34168,30,15.63119057,9,12.8
2016/1/9 8:10,35,26,181,2746,0,124,9,35124,24,15.92961266,13,13.1
2016/1/9 8:10,34,46,50,2805,1,226,8,34226,29,15.64341116,11,12.2
2016/1/9 8:15,34,26,52,2785,0,148,8,34148,37,16.10990366,16,17.4
2016/1/9 8:15,34,39,241,2299,0,152,8,34152,36,15.89769392,18,17.2
2016/1/9 8:15,34,46,100,2000,0,193,8,34193,32,15.7925435,17,17
2016/1/9 8:15,34,34,52,2487,0,203,8,34203,33,15.89426058,17,16.8
2016/1/9 8:20,35,93,122,127,0,172,42,35172,39,16.17913806,16,18.3
2016/1/9 8:20,35,46,188,2195,0,166,8,35166,34,16.11381832,19,16.2
2016/1/9 8:20,34,12,71,3657,0,224,40,34224,32,16.20988722,14,14.1
2016/1/9 8:20,34,22,190,2760,0,237,8,34237,27,16.11381832,11,14
2016/1/9 8:20,35,46,221,2340,0,164,8,35164,23,16.15758711,13,10.3
2016/1/9 8:25,34,46,241,2448,0,202,8,34202,32,16.0242,14,15.8
2016/1/9 8:25,34,1,76,3335,0,222,40,34222,22,16.36587537,14,13
2016/1/9 8:25,35,26,220,2083,0,2,7,352,21,16.4419693,15,11.6
2016/1/9 8:30,35,22,181,2418,0,217,8,35217,29,16.31387724,18,13.7
2016/1/9 8:30,34,34,50,2765,0,213,8,34213,25,16.4107197,16,13
2016/1/9 8:30,34,46,233,771,0,234,8,34234,26,16.15758711,9,12.7
2016/1/9 8:30,35,38,150,1743,0,170,25,35170,17,16.31727806,13,10.4
2016/1/9 8:35,34,26,240,1007,0,120,8,34120,32,16.17644428,17,15.2
2016/1/9 8:35,35,46,128,2470,0,158,8,35158,24,16.31387724,14,11.3
2016/1/9 8:40,34,34,49,2431,0,177,8,34177,31,16.3333578,16,17.7
2016/1/9 8:40,34,65,100,2820,0,197,13,34197,32,16.13127196,9,17
2016/1/9 8:40,34,34,74,2591,0,179,8,34179,27,15.96168421,14,15
2016/1/9 8:40,34,26,235,1000,0,140,8,34140,23,16.36067208,17,14.3
2016/1/9 8:40,35,46,181,2483,0,115,8,35115,14,15.97481508,14,9.8
2016/1/9 8:45,35,99,106,3548,0,199,13,35199,32,16.20182665,16,17.9
2016/1/9 8:45,34,26,78,496,0,118,8,34118,26,16.36067208,12,16.2
2016/1/9 8:45,35,26,132,2352,0,195,8,35195,37,17.63218569,6,14.9
2016/1/9 8:45,35,38,152,1730,0,155,25,35155,17,16.49636564,19,7.7
2016/1/9 8:50,34,26,161,2222,1,28,9,3428,38,16.52650293,20,17.6
2016/1/9 8:50,34,72,76,3526,0,34,24,3434,32,16.28176678,17,16.9
2016/1/9 8:50,34,69,48,3632,0,36,40,3436,34,16.57194323,9,15.6
2016/1/9 8:50,34,26,72,1825,0,113,8,34113,21,16.27021351,17,11
2016/1/9 8:55,34,26,190,2217,0,10,8,3410,37,16.28176678,22,18.6
2016/1/9 8:55,34,26,241,2084,1,201,7,34201,19,17.4414963,19,17
2016/1/9 8:55,35,26,224,2350,0,25,8,3525,18,16.45434234,6,7.8
2016/1/9 9:00,35,30,171,1477,1,207,25,35207,41,16.52768444,16,20.2
2016/1/9 9:00,34,34,58,521,0,171,8,34171,38,16.45434234,17,18.2
2016/1/9 9:00,35,26,216,2109,1,9,7,359,33,16.89721086,23,15.5
2016/1/9 9:00,35,26,222,937,1,19,7,3519,26,17.18882106,14,13.4
2016/1/9 9:00,35,38,164,1356,2,116,25,35116,20,18.65345758,15,13.2
2016/1/9 9:00,35,26,101,1887,3,26,12,3526,10,17.12756849,19,12.8
2016/1/9 9:00,35,26,127,1885,0,1,13,351,20,16.44125899,7,9.9
2016/1/9 9:05,34,26,75,938,1,145,8,34145,40,17.19226372,32,24.7
2016/1/9 9:05,34,26,76,1874,1,13,12,3413,43,16.67612328,8,20.2
2016/1/9 9:05,35,22,143,1559,0,214,25,35214,44,16.53140167,19,19.3
2016/1/9 9:05,34,26,50,2161,0,119,8,34119,31,16.43561295,25,15.6
2016/1/9 9:05,35,38,139,1332,1,144,24,35144,17,16.91397527,14,7.5
2016/1/9 9:10,34,38,212,1251,1,79,25,3479,49,16.92865877,31,24.9
2016/1/9 9:10,34,26,48,1891,1,22,13,3422,33,17.46142384,32,24.8
2016/1/9 9:10,34,38,46,601,1,20,25,3420,39,16.67612328,21,18.8
2016/1/9 9:10,34,38,63,602,1,157,25,34157,35,17.19226372,25,18.7
2016/1/9 9:15,34,26,100,961,1,37,9,3437,46,16.81298557,25,21.4
2016/1/9 9:15,34,22,50,2371,1,223,9,34223,42,17.05300191,10,19.9
2016/1/9 9:15,35,26,164,2349,0,228,8,35228,13,19.19009434,26,9.1
2016/1/9 9:20,34,46,233,2296,1,221,8,34221,36,16.67612328,14,17.5
2016/1/9 9:20,35,31,8,908,1,64,42,3564,23,17.18882106,19,11.3
2016/1/9 9:25,34,26,69,2108,1,117,7,34117,31,17.34056225,24,20.2
2016/1/9 9:25,35,22,224,2417,1,236,8,35236,30,17.33956471,28,16.1
2016/1/9 9:30,34,39,40,891,2,177,42,34177,38,18.58986455,20,28.7
2016/1/9 9:30,34,26,60,2764,1,41,8,3441,46,16.43855634,25,21.7
2016/1/9 9:30,35,115,194,921,2,173,21,35173,23,16.90393738,22,19.3
2016/1/9 9:30,34,33,100,2841,2,169,42,34169,19,17.57311258,17,16.5
2016/1/9 9:30,35,46,207,2430,1,235,8,35235,23,17.37046293,22,14.1
2016/1/9 9:30,35,26,230,2633,1,143,8,35143,15,17.41903739,36,13
2016/1/9 9:35,34,22,212,1937,1,233,7,34233,23,17.40004134,21,16.8
2016/1/9 9:35,35,59,4,3140,1,43,42,3543,30,18.45616534,17,14.8
2016/1/9 9:45,34,34,241,2486,2,191,8,34191,23,17.52396621,27,21.7
2016/1/9 9:45,34,26,212,1503,2,111,25,34111,26,17.38473896,26,21.3
2016/1/9 9:50,34,26,233,2039,2,16,9,3416,22,16.94227086,23,23.3
2016/1/9 9:50,35,96,28,3302,2,190,15,35190,30,17.45684159,18,20.1
2016/1/9 9:50,34,38,241,1105,2,153,28,34153,19,17.49388235,27,15.8
2016/1/9 9:50,35,39,167,1185,1,204,3,35204,32,18.53266243,19,15.5
2016/1/9 9:55,34,26,57,2078,3,160,7,34160,21,15.91968854,9,17.8
2016/1/9 9:55,35,26,122,2151,2,15,12,3515,20,17.04793187,17,11.8
2016/1/9 9:55,34,22,48,2036,2,218,9,34218,20,17.04793187,11,9.9
2016/1/9 10:00,34,26,214,1016,2,38,8,3438,25,17.02279768,16,16.1
2016/1/9 10:00,34,34,100,548,2,182,8,34182,15,16.8329328,9,12
2016/1/9 10:00,35,26,187,2194,3,9,8,359,7,16.68490566,18,9.9
2016/1/9 10:00,34,26,50,2223,2,33,9,3433,13,16.94227086,6,9.7
2016/1/9 10:05,35,60,119,4203,2,196,12,35196,22,16.89403606,22,19.3
2016/1/9 10:05,35,26,172,1039,2,114,40,35114,17,16.87295711,15,11.7
2016/1/9 10:10,34,26,56,1299,2,115,25,34115,18,16.90393738,10,10.8
2016/1/9 10:15,34,26,74,2623,3,117,8,34117,22,15.28914687,14,14.5
2016/1/9 10:15,34,12,48,3722,3,200,49,34200,14,16.92884109,13,11.4
2016/1/9 10:20,35,26,194,971,3,170,8,35170,8,16.15837752,10,11.3
2016/1/9 10:25,34,46,56,2481,3,202,8,34202,11,17.28603524,15,14.2
2016/1/9 10:25,34,38,240,1880,3,150,25,34150,8,17.07993114,9,10
2016/1/9 10:30,35,39,164,1463,2,208,25,35208,24,16.06098953,6,14.7
2016/1/9 10:30,35,26,108,2277,3,159,8,35159,8,16.36448894,16,9.2
2016/1/9 10:35,34,26,212,1226,3,2,25,342,8,16.15837752,10,11.8
2016/1/9 10:35,35,38,164,1259,2,87,25,3587,14,18.70768856,7,6.9
2016/1/9 10:40,34,26,80,2378,1,19,8,3419,52,16.40862745,16,24.9
2016/1/9 10:40,35,39,165,1210,3,138,29,35138,26,15.83056938,28,20.5
2016/1/9 10:40,34,26,202,756,3,45,8,3445,25,15.58537378,10,18.8
2016/1/9 10:40,34,38,235,587,3,148,24,34148,13,15.58537378,16,11.9
2016/1/9 10:45,34,19,44,698,1,25,13,3425,42,16.58131868,19,20.9
2016/1/9 10:50,35,37,216,2485,1,112,9,35112,39,16.43855634,14,17.5
2016/1/9 10:50,34,39,240,2177,3,146,9,34146,30,15.13554502,18,17.1
2016/1/9 10:50,34,38,241,803,3,1,25,341,23,15.13876464,7,16.5
2016/1/9 10:50,35,26,216,2045,3,145,8,35145,12,15.13554502,16,8.3
2016/1/9 10:55,34,38,46,586,3,46,25,3446,49,15.13554502,25,26.8
2016/1/9 10:55,35,17,7,3233,3,198,48,35198,33,15.66663452,18,18
2016/1/9 10:55,34,72,75,3392,3,36,26,3436,23,15.66663452,17,15.5
2016/1/9 11:00,34,72,76,3354,1,13,13,3413,43,16.25123004,14,20.9
2016/1/9 11:00,34,26,190,670,1,149,9,34149,35,15.99075786,9,15.6
2016/1/9 11:00,35,5,24,3203,3,17,43,3517,22,15.75870599,23,13.7
2016/1/9 11:00,35,38,163,1334,3,154,24,35154,15,15.32124874,14,11
2016/1/9 11:05,34,26,240,2100,1,37,7,3437,44,16.59298167,16,18.7
2016/1/9 11:05,34,26,160,2453,1,0,9,340,38,16.05760073,16,18.4
2016/1/9 11:10,34,38,185,2503,1,120,25,34120,31,16.40862745,10,15.6
2016/1/9 11:10,35,26,143,2062,1,38,8,3538,26,16.43855634,11,11.1
2016/1/9 11:10,35,26,224,460,1,113,9,35113,25,16.58131868,9,11
2016/1/9 11:10,35,26,184,1775,1,139,12,35139,22,16.20477419,15,10.8
2016/1/9 11:15,35,46,171,2060,1,224,8,35224,31,16.58131868,13,15
2016/1/9 11:15,34,56,190,1451,1,121,25,34121,29,16.58131868,12,14
2016/1/9 11:20,34,45,48,4089,0,10,42,3410,63,17.80979381,29,29.2
2016/1/9 11:20,34,26,62,420,1,35,25,3435,41,16.13170732,23,20.1
2016/1/9 11:20,34,65,100,2817,1,169,13,34169,41,16.07567454,35,20.1
2016/1/9 11:20,35,30,147,649,1,230,25,35230,43,16.43855634,17,19.2
2016/1/9 11:20,35,42,138,2528,1,79,25,3579,27,16.17055556,27,12.5
2016/1/9 11:25,34,38,233,1287,1,118,25,34118,33,16.40862745,21,17
2016/1/9 11:25,35,26,177,2042,1,111,8,35111,28,16.14571191,16,14.3
2016/1/9 11:30,34,39,235,2221,1,207,8,34207,44,15.98183347,30,22.3
2016/1/9 11:30,35,34,172,2795,1,168,8,35168,42,16.1320442,24,19.2
2016/1/9 11:30,34,26,17,881,0,141,48,34141,32,16.57933785,25,17.9
2016/1/9 11:35,35,39,219,1245,0,136,25,35136,44,16.3102091,10,22.8
2016/1/9 11:35,34,26,215,2107,0,124,7,34124,37,16.21636439,29,20.1
2016/1/9 11:35,35,22,4,2145,0,225,12,35225,33,16.23452675,20,16.4
2016/1/9 11:35,35,37,224,994,0,151,9,35151,25,16.34157442,24,16.4
2016/1/9 11:35,35,26,181,984,0,153,8,35153,11,17.18623108,27,9.3
2016/1/9 11:40,34,22,50,625,0,220,25,34220,36,16.22668309,28,21
2016/1/9 11:45,35,26,224,2160,0,201,8,35201,50,16.9073017,20,26.2
2016/1/9 11:45,34,38,231,1331,0,20,24,3420,42,16.49892259,32,23
2016/1/9 11:45,35,4,95,4485,0,223,43,35223,27,16.9073017,27,18.7
2016/1/9 11:50,35,112,7,3245,0,212,50,35212,52,17.28403424,16,23.9
2016/1/9 11:50,34,39,233,2179,0,161,8,34161,31,16.72626343,25,18.2
2016/1/9 11:50,35,30,143,1607,0,231,25,35231,22,16.84235561,21,13.5
2016/1/9 11:55,35,30,152,646,0,206,28,35206,31,17.13129549,20,18.1
2016/1/9 11:55,35,22,224,2240,0,227,9,35227,22,17.13129549,18,16.2
2016/1/9 11:55,35,38,204,419,0,156,30,35156,22,16.79761252,17,13.5
2016/1/9 12:00,34,30,13,1081,0,199,49,34199,44,17.62664346,12,19.2
2016/1/9 12:00,34,26,60,2624,0,114,9,34114,25,17.04757741,8,16.1
2016/1/9 12:00,35,39,156,1294,0,205,25,35205,41,17.66458254,18,15.8
2016/1/9 12:00,34,26,48,1886,0,140,12,34140,23,17.66979284,20,10.7
2016/1/9 12:05,34,19,47,655,0,30,48,3430,51,17.52517162,11,24
2016/1/9 12:05,34,1,76,3417,0,172,42,34172,42,17.60398029,10,21
2016/1/9 12:05,35,26,26,1764,0,14,12,3514,39,17.65166163,29,15.6
2016/1/9 12:05,34,22,47,2135,0,221,13,34221,40,17.60990854,23,11.3
2016/1/9 12:10,34,45,15,4095,1,11,42,3411,50,18.38482205,26,23.6
2016/1/9 12:10,34,39,160,819,0,146,25,34146,40,17.63218569,14,15.1
2016/1/9 12:10,34,69,48,3624,0,34,25,3434,40,17.71777778,13,14.8
2016/1/9 12:10,34,46,241,2297,0,215,8,34215,32,17.71777778,7,10.9
2016/1/9 12:15,34,26,47,1774,0,31,12,3431,55,17.74668271,18,26.8
2016/1/9 12:15,34,22,56,2302,0,222,9,34222,52,17.53056358,16,23
2016/1/9 12:15,35,39,158,1705,0,210,25,35210,52,17.63218569,33,19.7
2016/1/9 12:15,34,26,240,2201,0,150,8,34150,38,17.60398029,25,15.5
2016/1/9 12:20,34,36,100,2994,0,194,13,34194,57,17.6237234,7,24.1
2016/1/9 12:20,35,58,210,1170,0,203,3,35203,38,17.60398029,15,18.7
2016/1/9 12:20,34,33,100,2933,1,193,13,34193,29,18.59866617,4,18.1
2016/1/9 12:20,34,12,50,3651,0,229,40,34229,44,17.60949635,21,16.3
2016/1/9 12:20,35,26,127,2012,0,144,9,35144,24,17.48611929,21,6.6
2016/1/9 12:20,35,26,7,1795,1,32,12,3532,12,18.61966114,27,5.3
2016/1/9 12:25,34,39,238,2254,0,182,8,34182,50,17.60398029,9,23.1
2016/1/9 12:25,34,46,240,2050,0,226,8,34226,36,17.52517162,21,17.5
2016/1/9 12:25,34,26,74,710,0,22,8,3422,45,17.60949635,27,17.1
2016/1/9 12:25,34,43,203,1309,0,234,25,34234,32,17.58268264,16,10.3
2016/1/9 12:30,35,22,216,1563,0,218,25,35218,21,17.74668271,13,11.6
2016/1/9 12:35,34,26,50,1899,0,115,25,34115,58,17.66816743,24,27.1
2016/1/9 12:35,34,46,235,2400,0,235,8,34235,52,17.74668271,16,23.3
2016/1/9 12:35,34,31,122,1023,1,69,37,3469,46,18.38482205,14,21
2016/1/9 12:35,35,20,4,913,0,55,46,3555,24,17.74668271,25,13.5
2016/1/9 12:35,35,26,106,2202,1,18,8,3518,22,18.58452665,14,13.4
2016/1/9 12:35,35,74,8,4135,1,15,33,3515,21,18.66570896,31,11.8
2016/1/9 12:35,35,26,24,1803,1,142,12,35142,18,18.61966114,7,9.9
2016/1/9 12:40,35,39,172,2049,1,112,9,35112,35,18.66570896,23,20.7
2016/1/9 12:40,34,26,76,1890,1,23,13,3423,37,18.56082103,22,19.7
2016/1/9 12:40,35,39,171,573,1,138,8,35138,36,18.61966114,20,19.3
2016/1/9 12:45,34,26,100,2181,2,153,8,34153,29,18.76409877,20,18.4
2016/1/9 12:50,34,65,100,2925,1,190,13,34190,45,18.45853558,17,22.6
2016/1/9 12:50,34,45,20,3792,0,33,40,3433,33,18.04774624,21,17.5
2016/1/9 12:55,34,34,235,2270,1,191,8,34191,43,18.61857923,26,23.2
2016/1/9 13:00,34,39,241,2298,0,136,8,34136,47,17.98131107,7,24.3
2016/1/9 13:00,34,26,18,884,1,12,48,3412,27,18.36162233,22,13.9
2016/1/9 13:00,35,46,181,765,1,236,8,35236,26,18.6057759,17,13.3
2016/1/9 13:00,35,26,196,2159,0,2,8,352,16,18.04774624,14,8.1
2016/1/9 13:05,34,39,240,1970,0,151,9,34151,42,18.56063626,23,27.8
2016/1/9 13:05,34,1,76,3517,0,169,13,34169,43,18.07755102,29,23.5
2016/1/9 13:05,34,26,71,1810,0,28,13,3428,44,18.26050309,17,20.5
2016/1/9 13:05,34,46,50,2016,1,165,8,34165,27,18.44668085,13,14.9
2016/1/9 13:10,34,34,233,520,0,121,8,34121,34,18.26177249,6,18
2016/1/9 13:10,34,46,60,1989,1,216,8,34216,29,18.52781833,16,15.5
2016/1/9 13:10,35,26,172,2146,0,147,12,35147,15,18.07755102,14,6.4
2016/1/9 13:15,34,58,157,1162,0,207,52,34207,45,18.79216535,33,28.3
2016/1/9 13:15,34,52,47,534,0,197,43,34197,35,17.98131107,18,18.1
2016/1/9 13:15,34,12,48,3732,0,225,49,34225,33,18.14704519,17,17.9
2016/1/9 13:20,34,39,234,992,0,152,8,34152,42,18.24838088,10,25.1
2016/1/9 13:20,35,35,216,978,2,138,8,35138,35,18.64086957,22,21.4
2016/1/9 13:20,34,65,100,2870,2,168,8,34168,30,19.36474536,26,19.1
2016/1/9 13:20,35,30,171,1450,0,230,25,35230,18,18.79109723,23,9.9
2016/1/9 13:25,34,69,50,3626,0,37,25,3437,43,18.32114198,29,27.7
2016/1/9 13:25,35,34,106,529,0,171,8,35171,35,18.4507728,19,18.6
2016/1/9 13:30,34,46,241,2480,0,202,8,34202,43,18.14704519,15,24.2
2016/1/9 13:30,34,26,1,2625,2,21,12,3421,31,19.46707607,26,21
2016/1/9 13:30,35,39,165,1692,2,206,25,35206,14,19.28363493,23,13.9
2016/1/9 13:30,35,46,195,2195,0,231,8,35231,15,18.95797956,5,8.8
2016/1/9 13:35,34,24,160,1554,0,232,25,34232,39,19.19009434,25,23.7
2016/1/9 13:35,34,29,203,2784,0,237,8,34237,37,19.14106792,21,22.5
2016/1/9 13:40,34,26,100,722,2,35,9,3435,33,19.54434783,22,21.8
2016/1/9 13:40,34,26,80,2312,2,19,9,3419,18,18.59030512,12,11.3
2016/1/9 13:45,34,105,21,3775,2,212,33,34212,29,18.39966981,6,17.1
2016/1/9 13:45,35,26,101,1888,2,143,12,35143,9,19.40970874,18,5.8
2016/1/9 13:50,35,39,181,2029,2,161,9,35161,24,19.36449788,12,17.9
2016/1/9 13:50,35,93,122,175,2,223,48,35223,17,19.40970874,19,14.6
2016/1/9 13:50,35,38,139,1257,2,155,25,35155,17,19.458901,14,11.9
2016/1/9 13:55,35,34,216,2269,2,146,8,35146,26,19.07086915,16,17.2
2016/1/9 13:55,34,26,241,1825,2,24,8,3424,23,19.1300813,18,16.5
2016/1/9 14:00,34,69,48,3654,2,36,40,3436,22,18.73246177,14,14
2016/1/9 14:10,35,26,97,2150,2,10,12,3510,29,16.04532751,8,20.7
2016/1/9 14:10,34,38,75,851,2,123,25,34123,24,18.59064643,16,16
2016/1/9 14:10,35,38,156,1731,2,79,24,3579,23,18.59030512,23,15
2016/1/9 14:10,35,26,181,2412,2,16,8,3516,15,18.44250569,16,13
2016/1/9 14:10,34,46,233,2341,2,233,8,34233,14,19.03120869,16,9.6
2016/1/9 14:15,34,39,47,2207,3,95,8,3495,22,18.24152977,27,23.4
2016/1/9 14:15,34,13,32,4544,2,192,50,34192,32,18.54985437,23,22.4
2016/1/9 14:15,34,22,48,2444,2,219,9,34219,19,18.37336778,13,14
2016/1/9 14:20,34,26,240,496,2,20,8,3420,34,18.37336778,24,21.7
2016/1/9 14:20,34,38,160,1361,2,9,25,349,33,18.50451866,25,21.5
2016/1/9 14:25,34,26,21,880,3,27,43,3427,37,18.37506763,12,29.1
2016/1/9 14:25,35,26,127,2011,4,29,9,3529,22,16.49261115,37,11.3
2016/1/9 14:30,34,26,56,2193,2,118,8,34118,37,18.54471313,13,22
2016/1/9 14:30,35,38,106,601,2,34,25,3534,14,18.5396862,15,11.4
2016/1/9 14:30,35,22,177,2760,2,235,8,35235,17,18.54932021,24,11.1
2016/1/9 14:35,34,26,233,938,2,117,8,34117,36,18.62173489,37,25.3
2016/1/9 14:35,34,31,18,907,2,63,42,3463,34,18.48195777,24,22.5
2016/1/9 14:40,34,34,241,481,2,191,8,34191,41,18.62355471,20,28.3
2016/1/9 14:40,35,34,184,2591,3,185,8,35185,22,18.39517524,21,16.2
2016/1/9 14:40,35,46,216,2470,3,236,8,35236,13,18.32357143,39,12.9
2016/1/9 14:45,34,39,76,2767,3,182,8,34182,18,18.47756598,24,18.9
2016/1/9 14:45,35,26,122,1874,3,11,12,3511,6,18.08552837,6,9.8
2016/1/9 14:55,34,34,240,2765,3,203,8,34203,22,18.45894843,20,18.5
2016/1/9 14:55,35,46,158,2204,3,237,8,35237,12,17.92275355,16,15.6
2016/1/9 14:55,34,38,241,2264,4,111,25,34111,13,17.18568521,10,14.1
2016/1/9 15:00,34,20,18,918,3,54,47,3454,19,18.16257158,20,20.2
2016/1/9 15:00,34,115,40,1025,3,65,37,3465,12,17.67640449,19,18.7
2016/1/9 15:10,34,46,80,2000,3,226,8,34226,8,17.67640449,15,13
2016/1/9 15:15,35,26,165,1299,2,114,25,35114,35,16.01899802,24,16.7
2016/1/9 15:15,34,46,50,2448,4,220,8,34220,8,17.59175141,18,14.6
2016/1/9 15:20,34,65,100,2877,1,191,9,34191,39,16.82265101,26,20.4
2016/1/9 15:30,16,62,40,3937,2,52,33,1652,45,17.95088208,14,24.3
2016/1/9 15:30,17,39,164,1041,4,205,21,17205,11,17.59158879,5,16.7
2016/1/9 15:30,34,34,100,724,2,168,8,34168,30,16.16915939,12,13.4
2016/1/9 15:30,35,115,172,1428,4,183,25,35183,11,17.17836218,6,12.9
2016/1/9 15:30,34,34,235,521,4,204,8,34204,9,17.18568521,8,11.7
2016/1/9 15:30,34,39,240,2237,4,151,9,34151,20,16.38298526,17,11.7
2016/1/9 15:30,34,26,74,846,2,26,25,3426,22,16.19942987,31,10.5
2016/1/9 15:35,34,38,50,850,2,37,25,3437,32,16.16915939,10,18
2016/1/9 15:35,34,12,48,3635,4,174,40,34174,15,17.06222363,10,17.9
2016/1/9 15:35,35,39,184,2330,2,121,8,35121,35,16.11040828,25,16.7
2016/1/9 15:35,34,22,233,2446,4,234,9,34234,13,16.49261115,17,9.2
2016/1/9 15:40,35,26,149,2084,2,2,7,352,31,16.22905226,15,23.4
2016/1/9 15:40,35,26,200,1815,2,228,8,35228,41,16.16915939,32,22.3
2016/1/9 15:40,35,26,177,1007,2,201,8,35201,31,16.18536873,23,15.6
2016/1/9 15:40,35,46,219,2481,2,229,8,35229,24,16.18536873,10,12.3
2016/1/9 15:45,35,26,218,2078,2,124,7,35124,36,16.07698616,13,18.8
2016/1/9 15:45,35,26,162,2623,2,115,8,35115,25,16.07698616,25,10.9
2016/1/9 15:50,35,26,172,1031,2,170,40,35170,35,16.02317721,32,21.2
2016/1/9 15:50,35,46,149,771,2,233,8,35233,32,16.16915939,25,18
2016/1/9 15:55,35,22,184,2445,2,215,8,35215,35,16.22905226,19,26.1
2016/1/9 15:55,35,34,216,2402,2,136,8,35136,38,16.03610473,27,25.9
2016/1/9 15:55,35,46,177,2805,2,202,8,35202,35,16.03078725,30,22.6
2016/1/9 15:55,35,26,131,2105,2,1,7,351,31,16.10296367,26,16.9
2016/1/9 15:55,34,46,235,2791,2,231,9,34231,21,16.0037037,33,10.1
2016/1/9 16:00,35,26,171,2222,2,16,9,3516,35,16.09166667,31,22.9
2016/1/9 16:00,16,26,47,1789,1,17,12,1617,22,16.76530702,15,14.9
2016/1/9 16:00,34,82,48,3619,2,70,35,3470,11,16.66396636,9,12.5
2016/1/9 16:00,34,115,160,873,2,205,25,34205,19,16.1010596,18,12
2016/1/9 16:05,35,22,224,2371,2,224,9,35224,30,16.38646154,15,23
2016/1/9 16:05,34,79,120,41,1,190,13,34190,32,16.87156863,20,17.8
2016/1/9 16:05,35,26,152,670,2,0,9,350,20,16.60877828,29,16.6
2016/1/9 16:10,16,38,159,1066,2,195,25,16195,27,17.66514826,24,20.3
2016/1/9 16:10,34,38,233,840,2,120,30,34120,14,16.22905226,16,13.3
2016/1/9 16:15,34,108,48,3887,2,73,40,3473,40,15.90949881,12,17.6
2016/1/9 16:15,35,22,127,2143,2,200,12,35200,20,16.41507607,10,14.5
2016/1/9 16:15,16,41,203,2167,1,237,8,16237,11,16.76928808,18,11.1
2016/1/9 16:15,35,38,146,1332,2,9,24,359,16,16.06098953,16,10.3
2016/1/9 16:20,34,31,40,1024,1,68,33,3468,43,16.99887781,12,23.2
2016/1/9 16:20,34,65,100,2826,2,192,13,34192,20,16.50860713,32,14.3
2016/1/9 16:25,34,1,76,3313,1,193,33,34193,42,16.82265101,9,22.5
2016/1/9 16:25,34,93,122,114,2,198,18,34198,35,15.86561914,30,17.1
2016/1/9 16:25,34,39,241,2424,2,138,8,34138,9,16.63287671,21,11.1
2016/1/9 16:30,34,26,100,961,2,33,9,3433,34,16.38666031,12,21.3
2016/1/9 16:30,35,38,171,1880,1,38,25,3538,26,16.10610757,25,10.8
